"t0","order_of_test","time_start_battery","order_in_test","word_pool","word","endcoding","recall_session","remember","confidence","correct","ID","time","t0_absolute","Woman","SD"
1447342745793,5,639646,2,6,6,"Encoded",2,1,NA,1,"215",3,NA,1,"Control"
1447342745793,5,639646,2,6,7,"Encoded",2,1,NA,1,"215",3,NA,1,"Control"
1447342745793,5,639646,2,6,8,"Dummy",2,0,NA,1,"215",3,NA,1,"Control"
1447342745793,5,639646,2,6,9,"Encoded",2,1,NA,1,"215",3,NA,1,"Control"
1447342745793,5,639646,2,6,10,"Dummy",2,0,NA,1,"215",3,NA,1,"Control"
1447342745793,5,639646,2,6,11,"Encoded",2,1,NA,1,"215",3,NA,1,"Control"
1447342745793,5,639646,2,6,12,"Dummy",2,0,NA,1,"215",3,NA,1,"Control"
1447342745793,5,639646,2,6,13,"Encoded",2,1,NA,1,"215",3,NA,1,"Control"
1447342745793,5,639646,2,6,14,"Dummy",2,0,NA,1,"215",3,NA,1,"Control"
1447342745793,5,639646,2,6,15,"Dummy",2,0,NA,1,"215",3,NA,1,"Control"
1447342745793,5,639646,2,6,16,"Encoded",2,1,NA,1,"215",3,NA,1,"Control"
1447342745793,5,639646,2,6,17,"Encoded",2,1,NA,1,"215",3,NA,1,"Control"
1447342745793,5,639646,2,6,18,"Encoded",2,1,NA,1,"215",3,NA,1,"Control"
1447342745793,5,639646,2,6,19,"Dummy",2,0,NA,1,"215",3,NA,1,"Control"
1447342745793,5,639646,2,6,20,"Encoded",2,1,NA,1,"215",3,NA,1,"Control"
1447342745793,5,639646,2,6,21,"Dummy",2,0,NA,1,"215",3,NA,1,"Control"
1447342745793,5,639646,2,6,22,"Encoded",2,0,NA,0,"215",3,NA,1,"Control"
1447342745793,5,639646,2,6,23,"Dummy",2,0,NA,1,"215",3,NA,1,"Control"
1447342745793,5,639646,2,6,24,"Dummy",2,0,NA,1,"215",3,NA,1,"Control"
1450734150855,2,189302,1,6,1,"Encoded",1,0,NA,0,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,189302,1,6,2,"Dummy",1,0,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,189302,1,6,3,"Encoded",1,1,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,189302,1,6,4,"Encoded",1,1,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,189302,1,6,5,"Dummy",1,0,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,189302,1,6,6,"Encoded",1,1,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,189302,1,6,7,"Encoded",1,1,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,189302,1,6,8,"Encoded",1,0,NA,0,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,189302,1,6,9,"Dummy",1,0,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,189302,1,6,10,"Dummy",1,0,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,189302,1,6,11,"Encoded",1,1,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,189302,1,6,12,"Encoded",1,1,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,189302,1,6,13,"Dummy",1,0,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,189302,1,6,14,"Encoded",1,1,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,189302,1,6,15,"Encoded",1,1,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,189302,1,6,16,"Encoded",1,0,NA,0,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,189302,1,6,17,"Dummy",1,0,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,189302,1,6,18,"Dummy",1,0,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,189302,1,6,19,"Dummy",1,0,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,189302,1,6,20,"Dummy",1,0,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,189302,1,6,21,"Encoded",1,0,NA,0,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,189302,1,6,22,"Dummy",1,0,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,189302,1,6,23,"Dummy",1,0,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,189302,1,6,24,"Dummy",1,0,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,237483,2,6,1,"Dummy",2,0,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,237483,2,6,2,"Dummy",2,0,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,237483,2,6,3,"Dummy",2,0,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,237483,2,6,4,"Encoded",2,1,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,237483,2,6,5,"Dummy",2,0,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,237483,2,6,6,"Dummy",2,0,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,237483,2,6,7,"Dummy",2,0,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,237483,2,6,8,"Dummy",2,0,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,237483,2,6,9,"Encoded",2,1,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,237483,2,6,10,"Encoded",2,1,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,237483,2,6,11,"Encoded",2,0,NA,0,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,237483,2,6,12,"Dummy",2,0,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,237483,2,6,13,"Encoded",2,0,NA,0,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,237483,2,6,14,"Encoded",2,1,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,237483,2,6,15,"Encoded",2,1,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,237483,2,6,16,"Encoded",2,1,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,237483,2,6,17,"Encoded",2,1,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,237483,2,6,18,"Encoded",2,1,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,237483,2,6,19,"Dummy",2,0,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,237483,2,6,20,"Encoded",2,1,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,237483,2,6,21,"Dummy",2,0,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,237483,2,6,22,"Dummy",2,0,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,237483,2,6,23,"Encoded",2,1,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450734150855,2,237483,2,6,24,"Dummy",2,0,NA,1,"217",0,NA,1,"Sleep Deprivation"
1450767832331,2,187960,1,8,1,"Dummy",1,0,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,187960,1,8,2,"Dummy",1,0,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,187960,1,8,3,"Encoded",1,1,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,187960,1,8,4,"Dummy",1,0,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,187960,1,8,5,"Encoded",1,0,NA,0,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,187960,1,8,6,"Dummy",1,0,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,187960,1,8,7,"Dummy",1,0,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,187960,1,8,8,"Encoded",1,1,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,187960,1,8,9,"Encoded",1,1,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,187960,1,8,10,"Dummy",1,0,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,187960,1,8,11,"Dummy",1,0,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,187960,1,8,12,"Encoded",1,1,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,187960,1,8,13,"Encoded",1,1,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,187960,1,8,14,"Encoded",1,0,NA,0,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,187960,1,8,15,"Dummy",1,0,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,187960,1,8,16,"Dummy",1,0,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,187960,1,8,17,"Encoded",1,1,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,187960,1,8,18,"Encoded",1,0,NA,0,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,187960,1,8,19,"Encoded",1,1,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,187960,1,8,20,"Encoded",1,1,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,187960,1,8,21,"Dummy",1,0,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,187960,1,8,22,"Dummy",1,0,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,187960,1,8,23,"Dummy",1,0,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,187960,1,8,24,"Encoded",1,1,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,240571,2,8,1,"Dummy",2,0,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,240571,2,8,2,"Dummy",2,0,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,240571,2,8,3,"Dummy",2,0,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,240571,2,8,4,"Encoded",2,1,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,240571,2,8,5,"Dummy",2,0,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,240571,2,8,6,"Dummy",2,0,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,240571,2,8,7,"Dummy",2,0,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,240571,2,8,8,"Dummy",2,0,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,240571,2,8,9,"Encoded",2,0,NA,0,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,240571,2,8,10,"Encoded",2,1,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,240571,2,8,11,"Dummy",2,0,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,240571,2,8,12,"Encoded",2,1,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,240571,2,8,13,"Encoded",2,1,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,240571,2,8,14,"Encoded",2,1,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,240571,2,8,15,"Encoded",2,1,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,240571,2,8,16,"Dummy",2,0,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,240571,2,8,17,"Dummy",2,0,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,240571,2,8,18,"Encoded",2,0,NA,0,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,240571,2,8,19,"Encoded",2,1,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,240571,2,8,20,"Dummy",2,0,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,240571,2,8,21,"Dummy",2,0,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,240571,2,8,22,"Encoded",2,1,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,240571,2,8,23,"Encoded",2,1,NA,1,"217",1,NA,1,"Sleep Deprivation"
1450767832331,2,240571,2,8,24,"Encoded",2,0,NA,0,"217",1,NA,1,"Sleep Deprivation"
1450784304293,4,497774,1,3,1,"Encoded",1,0,NA,0,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,497774,1,3,2,"Dummy",1,0,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,497774,1,3,3,"Encoded",1,1,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,497774,1,3,4,"Dummy",1,0,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,497774,1,3,5,"Dummy",1,0,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,497774,1,3,6,"Encoded",1,1,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,497774,1,3,7,"Encoded",1,1,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,497774,1,3,8,"Dummy",1,0,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,497774,1,3,9,"Encoded",1,1,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,497774,1,3,10,"Encoded",1,1,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,497774,1,3,11,"Encoded",1,1,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,497774,1,3,12,"Dummy",1,0,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,497774,1,3,13,"Dummy",1,0,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,497774,1,3,14,"Encoded",1,1,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,497774,1,3,15,"Encoded",1,0,NA,0,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,497774,1,3,16,"Encoded",1,1,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,497774,1,3,17,"Dummy",1,0,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,497774,1,3,18,"Dummy",1,0,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,497774,1,3,19,"Encoded",1,1,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,497774,1,3,20,"Dummy",1,0,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,497774,1,3,21,"Dummy",1,0,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,497774,1,3,22,"Encoded",1,1,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,497774,1,3,23,"Dummy",1,0,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,497774,1,3,24,"Dummy",1,0,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,550720,2,3,1,"Encoded",2,1,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,550720,2,3,2,"Dummy",2,0,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,550720,2,3,3,"Dummy",2,0,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,550720,2,3,4,"Dummy",2,0,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,550720,2,3,5,"Dummy",2,0,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,550720,2,3,6,"Encoded",2,1,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,550720,2,3,7,"Dummy",2,0,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,550720,2,3,8,"Encoded",2,1,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,550720,2,3,9,"Dummy",2,0,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,550720,2,3,10,"Dummy",2,0,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,550720,2,3,11,"Dummy",2,0,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,550720,2,3,12,"Dummy",2,0,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,550720,2,3,13,"Dummy",2,0,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,550720,2,3,14,"Encoded",2,1,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,550720,2,3,15,"Encoded",2,1,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,550720,2,3,16,"Encoded",2,1,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,550720,2,3,17,"Encoded",2,1,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,550720,2,3,18,"Encoded",2,1,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,550720,2,3,19,"Encoded",2,1,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,550720,2,3,20,"Dummy",2,0,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,550720,2,3,21,"Encoded",2,0,NA,0,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,550720,2,3,22,"Encoded",2,1,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,550720,2,3,23,"Dummy",2,0,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450784304293,4,550720,2,3,24,"Encoded",2,1,NA,1,"217",2,NA,1,"Sleep Deprivation"
1450798553001,3,313024,1,10,1,"Encoded",1,1,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,313024,1,10,2,"Encoded",1,0,NA,0,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,313024,1,10,3,"Dummy",1,0,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,313024,1,10,4,"Encoded",1,1,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,313024,1,10,5,"Dummy",1,0,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,313024,1,10,6,"Encoded",1,1,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,313024,1,10,7,"Dummy",1,0,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,313024,1,10,8,"Encoded",1,1,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,313024,1,10,9,"Dummy",1,0,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,313024,1,10,10,"Encoded",1,1,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,313024,1,10,11,"Encoded",1,1,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,313024,1,10,12,"Dummy",1,0,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,313024,1,10,13,"Encoded",1,1,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,313024,1,10,14,"Dummy",1,0,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,313024,1,10,15,"Encoded",1,1,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,313024,1,10,16,"Dummy",1,1,NA,0,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,313024,1,10,17,"Dummy",1,0,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,313024,1,10,18,"Dummy",1,0,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,313024,1,10,19,"Dummy",1,0,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,313024,1,10,20,"Dummy",1,0,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,313024,1,10,21,"Encoded",1,1,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,313024,1,10,22,"Encoded",1,0,NA,0,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,313024,1,10,23,"Dummy",1,0,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,313024,1,10,24,"Encoded",1,0,NA,0,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,361353,2,10,1,"Encoded",2,1,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,361353,2,10,2,"Encoded",2,1,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,361353,2,10,3,"Dummy",2,0,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,361353,2,10,4,"Dummy",2,0,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,361353,2,10,5,"Dummy",2,0,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,361353,2,10,6,"Encoded",2,1,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,361353,2,10,7,"Dummy",2,0,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,361353,2,10,8,"Encoded",2,1,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,361353,2,10,9,"Encoded",2,1,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,361353,2,10,10,"Dummy",2,0,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,361353,2,10,11,"Dummy",2,0,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,361353,2,10,12,"Encoded",2,1,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,361353,2,10,13,"Encoded",2,1,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,361353,2,10,14,"Dummy",2,0,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,361353,2,10,15,"Dummy",2,0,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,361353,2,10,16,"Dummy",2,0,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,361353,2,10,17,"Dummy",2,0,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,361353,2,10,18,"Encoded",2,1,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,361353,2,10,19,"Encoded",2,1,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,361353,2,10,20,"Encoded",2,1,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,361353,2,10,21,"Dummy",2,0,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,361353,2,10,22,"Encoded",2,1,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,361353,2,10,23,"Encoded",2,1,NA,1,"217",3,NA,1,"Sleep Deprivation"
1450798553001,3,361353,2,10,24,"Dummy",2,0,NA,1,"217",3,NA,1,"Sleep Deprivation"
NA,1,53116,1,5,1,"Encoded",1,1,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,53116,1,5,2,"Encoded",1,1,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,53116,1,5,3,"Encoded",1,1,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,53116,1,5,4,"Encoded",1,1,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,53116,1,5,5,"Encoded",1,1,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,53116,1,5,6,"Encoded",1,0,NA,0,"218",1,NA,1,"Sleep Deprivation"
NA,1,53116,1,5,7,"Dummy",1,0,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,53116,1,5,8,"Encoded",1,0,NA,0,"218",1,NA,1,"Sleep Deprivation"
NA,1,53116,1,5,9,"Encoded",1,1,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,53116,1,5,10,"Dummy",1,0,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,53116,1,5,11,"Dummy",1,0,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,53116,1,5,12,"Dummy",1,0,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,53116,1,5,13,"Dummy",1,0,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,53116,1,5,14,"Encoded",1,1,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,53116,1,5,15,"Dummy",1,0,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,53116,1,5,16,"Dummy",1,0,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,53116,1,5,17,"Encoded",1,1,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,53116,1,5,18,"Dummy",1,0,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,53116,1,5,19,"Dummy",1,0,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,53116,1,5,20,"Dummy",1,0,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,53116,1,5,21,"Dummy",1,0,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,53116,1,5,22,"Encoded",1,1,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,53116,1,5,23,"Encoded",1,0,NA,0,"218",1,NA,1,"Sleep Deprivation"
NA,1,53116,1,5,24,"Dummy",1,0,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,107850,2,5,1,"Dummy",2,0,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,107850,2,5,2,"Dummy",2,0,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,107850,2,5,3,"Dummy",2,0,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,107850,2,5,4,"Encoded",2,0,NA,0,"218",1,NA,1,"Sleep Deprivation"
NA,1,107850,2,5,5,"Dummy",2,0,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,107850,2,5,6,"Dummy",2,0,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,107850,2,5,7,"Encoded",2,0,NA,0,"218",1,NA,1,"Sleep Deprivation"
NA,1,107850,2,5,8,"Dummy",2,0,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,107850,2,5,9,"Dummy",2,0,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,107850,2,5,10,"Encoded",2,1,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,107850,2,5,11,"Encoded",2,1,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,107850,2,5,12,"Encoded",2,1,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,107850,2,5,13,"Encoded",2,0,NA,0,"218",1,NA,1,"Sleep Deprivation"
NA,1,107850,2,5,14,"Encoded",2,1,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,107850,2,5,15,"Dummy",2,0,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,107850,2,5,16,"Encoded",2,1,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,107850,2,5,17,"Encoded",2,1,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,107850,2,5,18,"Dummy",2,0,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,107850,2,5,19,"Encoded",2,0,NA,0,"218",1,NA,1,"Sleep Deprivation"
NA,1,107850,2,5,20,"Dummy",2,0,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,107850,2,5,21,"Encoded",2,1,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,107850,2,5,22,"Dummy",2,0,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,107850,2,5,23,"Dummy",2,0,NA,1,"218",1,NA,1,"Sleep Deprivation"
NA,1,107850,2,5,24,"Encoded",2,0,NA,0,"218",1,NA,1,"Sleep Deprivation"
NA,5,599462,1,8,1,"Dummy",1,0,NA,1,"218",3,NA,1,"Sleep Deprivation"
NA,5,599462,1,8,2,"Encoded",1,1,NA,1,"218",3,NA,1,"Sleep Deprivation"
NA,5,599462,1,8,3,"Dummy",1,0,NA,1,"218",3,NA,1,"Sleep Deprivation"
NA,5,599462,1,8,4,"Dummy",1,0,NA,1,"218",3,NA,1,"Sleep Deprivation"
