t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation,ID,time,t0_absolute,Woman,SD,lapse500,lapse600,lapse700,lapse800,lapse900,lapse1000,correct
1.44691E+12,3,321611,8,p,1,366,NA,419.3666667,418,42.41216752,191,3,NA,0,Control,0,0,0,0,0,0,
1.44691E+12,3,325744,9,p,1,370,NA,419.3666667,418,42.41216752,191,3,NA,0,Control,0,0,0,0,0,0,
1.44691E+12,3,330445,10,p,1,377,NA,419.3666667,418,42.41216752,191,3,NA,0,Control,0,0,0,0,0,0,
1.44691E+12,3,335612,11,p,1,423,NA,419.3666667,418,42.41216752,191,3,NA,0,Control,0,0,0,0,0,0,
1.44691E+12,3,340830,12,p,1,406,NA,419.3666667,418,42.41216752,191,3,NA,0,Control,0,0,0,0,0,0,
1.44691E+12,3,344677,13,p,1,383,NA,419.3666667,418,42.41216752,191,3,NA,0,Control,0,0,0,0,0,0,
1.44691E+12,3,349246,14,p,1,433,NA,419.3666667,418,42.41216752,191,3,NA,0,Control,0,0,0,0,0,0,
1.44691E+12,3,352729,15,p,1,430,NA,419.3666667,418,42.41216752,191,3,NA,0,Control,0,0,0,0,0,0,
1.44691E+12,3,355412,16,p,1,407,NA,419.3666667,418,42.41216752,191,3,NA,0,Control,0,0,0,0,0,0,
1.44691E+12,3,359261,17,p,1,404,NA,419.3666667,418,42.41216752,191,3,NA,0,Control,0,0,0,0,0,0,
1.44691E+12,3,363210,18,p,1,455,NA,419.3666667,418,42.41216752,191,3,NA,0,Control,0,0,0,0,0,0,
1.44691E+12,3,367093,19,p,1,413,NA,419.3666667,418,42.41216752,191,3,NA,0,Control,0,0,0,0,0,0,
1.44691E+12,3,370060,20,p,1,471,NA,419.3666667,418,42.41216752,191,3,NA,0,Control,0,0,0,0,0,0,
1.44691E+12,3,375210,21,p,1,463,NA,419.3666667,418,42.41216752,191,3,NA,0,Control,0,0,0,0,0,0,
1.44691E+12,3,379360,22,p,1,476,NA,419.3666667,418,42.41216752,191,3,NA,0,Control,0,0,0,0,0,0,
1.44691E+12,3,382260,23,p,1,471,NA,419.3666667,418,42.41216752,191,3,NA,0,Control,0,0,0,0,0,0,
1.44691E+12,3,385910,24,p,1,411,NA,419.3666667,418,42.41216752,191,3,NA,0,Control,0,0,0,0,0,0,
1.44691E+12,3,389927,25,p,1,437,NA,419.3666667,418,42.41216752,191,3,NA,0,Control,0,0,0,0,0,0,
1.44691E+12,3,394226,26,p,1,386,NA,419.3666667,418,42.41216752,191,3,NA,0,Control,0,0,0,0,0,0,
1.44691E+12,3,397443,27,p,1,401,NA,419.3666667,418,42.41216752,191,3,NA,0,Control,0,0,0,0,0,0,
1.44691E+12,3,402643,28,p,1,500,NA,419.3666667,418,42.41216752,191,3,NA,0,Control,0,0,0,0,0,0,
1.44691E+12,3,406943,29,p,1,488,NA,419.3666667,418,42.41216752,191,3,NA,0,Control,0,0,0,0,0,0,
1.44691E+12,3,410661,30,p,1,435,NA,419.3666667,418,42.41216752,191,3,NA,0,Control,0,0,0,0,0,0,
1.44685E+12,5,583822,1,p,1,465,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,587047,2,p,1,367,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,590131,3,p,1,375,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,595663,4,p,1,734,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,1,1,1,0,0,0,
1.44685E+12,5,599231,5,p,1,365,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,603514,6,p,1,348,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,606898,7,p,1,428,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,610581,8,p,1,397,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,613497,9,p,1,840,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,1,1,1,1,0,0,
1.44685E+12,5,618681,10,p,1,388,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,623198,11,p,1,366,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,627264,12,p,1,371,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,631015,13,p,1,390,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,635731,14,p,1,360,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,639214,15,p,1,372,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,643397,16,p,1,314,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,646148,17,p,1,435,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,650431,18,p,1,325,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,655681,19,p,1,335,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,658581,20,p,1,479,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,662364,21,p,1,336,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,666681,22,p,1,330,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,671947,23,p,1,341,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,674848,24,p,1,373,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,678847,25,p,1,392,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,682364,26,p,1,366,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,685698,27,p,1,417,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,689331,28,p,1,381,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,693031,29,p,1,317,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44685E+12,5,698314,30,p,1,1233,NA,431.3333333,372.5,188.602361,192,0,NA,0,Sleep Deprivation,1,1,1,1,1,1,
1.44688E+12,3,291253,1,p,1,401,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44688E+12,3,296213,2,p,1,726,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,1,1,1,0,0,0,
1.44688E+12,3,300247,3,p,1,422,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44688E+12,3,305362,4,p,1,706,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,1,1,1,0,0,0,
1.44688E+12,3,309795,5,p,1,787,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,1,1,1,0,0,0,
1.44688E+12,3,314132,6,p,1,369,1,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44688E+12,3,317880,7,p,1,443,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44688E+12,3,323147,8,p,1,379,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44688E+12,3,327364,9,p,1,324,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44688E+12,3,332297,10,p,1,319,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44688E+12,3,335847,11,p,1,342,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44688E+12,3,340247,12,p,1,1388,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,1,1,1,1,1,1,
1.44688E+12,3,343230,13,p,1,373,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44688E+12,3,346933,14,p,1,395,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44688E+12,3,351281,15,p,1,360,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44688E+12,3,354599,16,p,1,427,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44688E+12,3,360180,17,p,1,887,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,1,1,1,1,0,0,
1.44688E+12,3,363614,18,p,1,399,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44688E+12,3,366330,19,p,1,404,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44688E+12,3,371048,20,p,1,332,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44688E+12,3,373797,21,p,1,386,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44688E+12,3,378014,22,p,1,318,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44688E+12,3,381564,23,p,1,392,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44688E+12,3,386114,24,p,1,342,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44688E+12,3,390497,25,p,1,323,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44688E+12,3,393448,26,p,1,417,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44688E+12,3,398731,27,p,1,400,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44688E+12,3,403081,28,p,1,396,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44688E+12,3,407097,29,p,1,481,NA,470.2758621,396,229.1346916,192,1,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,8857,1,p,1,467,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,12986,2,p,1,361,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,15737,3,p,1,367,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,20339,4,p,1,383,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,22953,5,p,1,417,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,26320,6,p,1,338,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,29220,7,p,1,344,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,34321,8,p,1,383,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,37191,9,p,1,422,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,40087,10,p,1,363,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,43138,11,p,1,345,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,48004,12,p,1,348,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,52270,13,p,1,333,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,55537,14,p,1,360,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,59053,15,p,1,384,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,62736,16,p,1,413,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,68037,17,p,1,445,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,71519,18,p,1,763,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,1,1,1,0,0,0,
1.4469E+12,1,75038,19,p,1,404,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,78438,20,p,1,466,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,80858,21,p,1,402,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,84353,22,p,1,327,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,88136,23,p,1,305,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,92638,24,p,1,304,1,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,97638,25,p,1,333,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,101704,26,p,1,310,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,104755,27,p,1,324,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,107587,28,p,1,444,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,112039,29,p,1,396,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,116504,30,p,1,326,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,120186,31,p,1,363,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.4469E+12,1,124721,32,p,1,358,NA,384.3125,363,82.66388902,192,2,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,562507,1,p,1,493,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,564937,2,p,1,396,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,569920,3,p,1,986,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,1,1,1,1,1,0,
1.44691E+12,5,573821,4,p,1,395,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,577587,5,p,1,386,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,582087,6,p,1,376,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,587003,7,p,1,335,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,590654,8,p,1,369,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,593404,9,p,1,439,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,596220,10,p,1,472,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,599567,11,p,1,790,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,1,1,1,0,0,0,
1.44691E+12,5,604470,12,p,1,412,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,607153,13,p,1,425,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,611187,14,p,1,496,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,614801,15,p,1,848,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,1,1,1,1,0,0,
1.44691E+12,5,619620,16,p,1,350,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,623920,17,p,1,1115,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,1,1,1,1,1,1,
1.44691E+12,5,626520,18,p,1,393,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,630687,19,p,1,421,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,634187,20,p,1,422,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,638087,21,p,1,350,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,642388,22,p,1,332,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,646870,23,p,1,391,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,651354,24,p,1,414,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,656520,25,p,1,428,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,660703,26,p,1,410,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,663554,27,p,1,486,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,666320,28,p,1,572,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,1,0,0,0,0,0,
1.44691E+12,5,671253,29,p,1,376,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44691E+12,5,675753,30,p,1,492,NA,485.6666667,417.5,192.6564449,192,3,NA,0,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,554568,1,p,1,544,1,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,1,0,0,0,0,0,
1.44641E+12,5,559576,2,p,1,336,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,562060,3,p,1,462,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,566727,4,p,1,454,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,572096,5,p,1,371,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,575146,6,p,1,402,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,579197,7,p,1,404,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,583912,8,p,1,373,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,587364,9,p,1,376,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,592444,10,p,1,378,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,594998,11,p,1,467,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,598565,12,p,1,387,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,603665,13,p,1,362,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,607482,14,p,1,384,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,611949,15,p,1,367,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,616634,16,p,1,428,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,619982,17,p,1,479,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,622784,18,p,1,415,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,626567,19,p,1,427,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,631118,20,p,1,406,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,635684,21,p,1,326,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,639318,22,p,1,325,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,644301,23,p,1,344,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,648234,24,p,1,386,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,652287,25,p,1,360,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,655052,26,p,1,350,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,659536,27,p,1,405,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,664537,28,p,1,361,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44641E+12,5,668952,29,p,1,362,NA,394.5172414,384,50.12671136,193,0,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,290172,1,p,1,393,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,295104,2,p,1,357,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,299305,3,p,1,339,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,302671,4,p,1,369,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,306671,5,p,1,339,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,309790,6,p,1,349,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,313773,7,p,1,379,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,318173,8,p,1,416,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,321624,9,p,1,456,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,324654,10,p,1,417,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,328556,11,p,1,396,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,333953,12,p,1,444,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,336441,13,p,1,434,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,339975,14,p,1,435,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,344123,15,p,1,399,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,348387,16,p,1,417,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,351976,17,p,1,392,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,355192,18,p,1,313,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,358776,19,p,1,373,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,362693,20,p,1,403,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,366187,21,p,1,356,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,371294,22,p,1,353,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,374308,23,p,1,661,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,1,1,0,0,0,0,
1.44646E+12,3,377711,24,p,1,363,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,381878,25,p,1,435,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
1.44646E+12,3,384476,26,p,1,429,NA,438.7741935,393,232.2153756,193,2,NA,1,Sleep Deprivation,0,0,0,0,0,0,
